Timestamp,UTC,callsign,altitude,groundspeed,Direction,anomaly,latitude,longitude,x,y,z
1702730170,2023-12-16T12:36:10Z,ASL651,30000,54,256,1.0,54.740799,31.89323,3147802.970896986,1958818.7795248053,5209276.291265826
1702730174,2023-12-16T12:36:14Z,ASL651,30000,54,260,1.0,54.740662,31.892017,3147855.0628504646,1958758.7475058127,5209267.4459912535
1702730176,2023-12-16T12:36:16Z,ASL651,30000,54,265,1.0,54.74057,31.890726,3147906.3308537733,1958692.2576154396,5209261.506082163
1702730180,2023-12-16T12:36:20Z,ASL651,30000,54,270,1.0,54.740589,31.889315,3147953.0925444225,1958613.8181517038,5209262.732803618
1702730186,2023-12-16T12:36:26Z,ASL651,30000,54,279,1.0,54.740776,31.886818,3148023.9470906975,1958467.604576362,5209274.806294798
1702730188,2023-12-16T12:36:28Z,ASL651,30000,54,284,1.0,54.740936,31.885717,3148049.1734974333,1958399.393118346,5209285.136510682
1702730192,2023-12-16T12:36:32Z,ASL651,30000,54,289,1.0,54.741211,31.884182,3148080.314392669,1958301.7881273963,5209302.891474533
1702730194,2023-12-16T12:36:34Z,ASL651,30000,54,292,1.0,54.74144,31.883375,3148090.138204894,1958246.401484578,5209317.67642579
1702730196,2023-12-16T12:36:36Z,ASL651,30000,54,296,1.0,54.741707,31.882408,3148102.482502944,1958180.3907842583,5209334.9146702355
1702730200,2023-12-16T12:36:40Z,ASL651,30000,54,303,1.0,54.742218,31.880993,3148111.213898051,1958077.995544958,5209367.905902
1702730203,2023-12-16T12:36:43Z,ASL651,30000,54,307,1.0,54.742592,31.880159,3148110.711593994,1958014.1319152995,5209392.051864399
1702730206,2023-12-16T12:36:46Z,ASL651,30000,54,311,1.0,54.743149,31.879078,3148104.4565818305,1957927.870670016,5209428.012151887
1702730209,2023-12-16T12:36:49Z,ASL651,30000,53,318,1.0,54.74371,31.878162,3148092.250729024,1957850.4831077573,5209464.230185494
1702730212,2023-12-16T12:36:52Z,ASL651,30000,54,322,1.0,54.744362,31.877247,3148072.9512549387,1957768.762185924,5209506.3225324955
1702730215,2023-12-16T12:36:55Z,ASL651,30000,54,327,1.0,54.744965,31.876589,3148048.6685708957,1957703.5259729703,5209545.25089849
1702730218,2023-12-16T12:36:58Z,ASL651,30000,54,332,1.0,54.74548,31.876081,3148026.0843573357,1957650.7760961552,5209578.497720427
1702730221,2023-12-16T12:37:01Z,ASL651,30000,54,337,1.0,54.746338,31.875458,3147980.82595313,1957575.1654376776,5209633.886638723
1702730224,2023-12-16T12:37:04Z,ASL651,30000,54,340,1.0,54.747063,31.875,3147940.2437439733,1957515.0354670244,5209680.688720532
1702730227,2023-12-16T12:37:07Z,ASL651,30000,54,347,1.0,54.747852,31.874666,3147890.4600609625,1957458.631974993,5209731.621350748
1702730230,2023-12-16T12:37:10Z,ASL651,30000,54,351,1.0,54.748581,31.874489,3147839.9652735805,1957413.7481368594,5209778.679901036
1702730233,2023-12-16T12:37:13Z,ASL651,30000,54,354,1.0,54.74913,31.874407,3147800.1854090607,1957382.764927163,5209814.118500713
1702730237,2023-12-16T12:37:17Z,ASL651,30000,54,360,1.0,54.750137,31.874407,3147722.080238043,1957334.1971316875,5209879.120301853
1702730240,2023-12-16T12:37:20Z,ASL651,30025,54,6,1.0,54.750824,31.874569,3147675.5128990654,1957317.5815086483,5209943.881443517
1702730243,2023-12-16T12:37:23Z,ASL651,30025,54,9,1.0,54.751602,31.874811,3147606.9011736587,1957293.3519221237,5209994.099555861
1702730245,2023-12-16T12:37:25Z,ASL651,30025,54,13,1.0,54.752243,31.875135,3147546.114273662,1957280.2340035609,5210035.473912853
1702730249,2023-12-16T12:37:29Z,ASL651,30025,54,20,1.0,54.753067,31.87562,3147465.6329797693,1957267.1327484436,5210088.659337992
1702730252,2023-12-16T12:37:32Z,ASL651,30025,54,25,1.0,54.753662,31.876104,3147402.9480493595,1957265.0207828092,5210127.063193732
1702730255,2023-12-16T12:37:35Z,ASL651,30025,54,29,1.0,54.754322,31.876747,3147329.7897451385,1957268.5064148628,5210169.661772854
1702730258,2023-12-16T12:37:38Z,ASL651,30025,53,35,1.0,54.755035,31.877558,3147246.7813519696,1957278.6620112383,5210215.680371868
1702730261,2023-12-16T12:37:41Z,ASL651,30025,54,39,1.0,54.755581,31.878412,3147175.2572366176,1957299.2332475493,5210250.919876767
1702730264,2023-12-16T12:37:44Z,ASL651,30025,54,44,1.0,54.756138,31.879328,3147100.761680916,1957322.6774491684,5210286.868848615
1702730267,2023-12-16T12:37:47Z,ASL651,30025,53,49,1.0,54.756638,31.880304,3147028.6373197855,1957352.1649671283,5210319.138602373
1702730270,2023-12-16T12:37:50Z,ASL651,30025,54,53,1.0,54.757095,31.881435,3146954.5526331025,1957392.2382837273,5210348.632811018
1702730273,2023-12-16T12:37:53Z,ASL651,30025,54,59,1.0,54.757416,31.882404,3146896.550509581,1957429.9731562033,5210369.349551954
1702730276,2023-12-16T12:37:56Z,ASL651,30025,54,64,1.0,54.757828,31.88394,3146812.118442985,1957494.4570506688,5210395.939023941
1702730279,2023-12-16T12:37:59Z,ASL651,30025,54,70,1.0,54.758095,31.885155,3146749.8986595822,1957548.304388098,5210413.1704071425
1702730282,2023-12-16T12:38:02Z,ASL651,30025,54,75,1.0,54.758282,31.886236,3146698.4611346712,1957598.6507604115,5210425.238761862
1702730285,2023-12-16T12:38:05Z,ASL651,30025,54,79,1.0,54.758465,31.887651,3146635.9210640946,1957667.5319119762,5210437.048916343
1702730288,2023-12-16T12:38:08Z,ASL651,30025,54,84,1.0,54.758514,31.888948,3146587.8043087195,1957736.397042849,5210440.211189142
1702730291,2023-12-16T12:38:11Z,ASL651,30025,51,92,1.0,54.75856,31.89023,3146540.4312713793,1957804.5820063069,5210443.179849944
1702730294,2023-12-16T12:38:14Z,ASL651,30025,54,94,1.0,54.758514,31.891563,3146498.4492376843,1957880.0064037459,5210440.211189142
1702730298,2023-12-16T12:38:18Z,ASL651,30025,54,99,1.0,54.758377,31.892826,3146465.915041867,1957955.9774980024,5210431.369722994
1702730301,2023-12-16T12:38:21Z,ASL651,30025,54,103,1.0,54.758232,31.894142,3146432.188212644,1958035.2447232932,5210422.011934473
1702730304,2023-12-16T12:38:24Z,ASL651,30025,54,108,1.0,54.757965,31.895573,3146403.99063528,1958126.7148602954,5210404.780609199
1702730307,2023-12-16T12:38:27Z,ASL651,30025,54,113,1.0,54.757721,31.896557,3146389.283874872,1958192.527773584,5210389.033531572
1702730310,2023-12-16T12:38:30Z,ASL651,30025,54,118,1.0,54.757301,31.897888,3146376.364730909,1958285.8910148712,5210361.92768533
1702730313,2023-12-16T12:38:33Z,ASL651,30025,54,123,1.0,54.756912,31.898966,3146369.6863117237,1958363.864935709,5210336.822259513
1702730316,2023-12-16T12:38:36Z,ASL651,30025,54,127,1.0,54.756512,31.899803,3146372.0966070546,1958429.135778809,5210311.006661738
1702730319,2023-12-16T12:38:39Z,ASL651,30025,54,134,1.0,54.755859,31.901066,3146379.563017865,1958530.0129597967,5210268.862153932
1702730322,2023-12-16T12:38:42Z,ASL651,30025,54,137,1.0,54.755302,31.901966,3146391.990729623,1958606.3230256257,5210232.912935994
1702730326,2023-12-16T12:38:46Z,ASL651,30025,54,143,1.0,54.754669,31.902761,3146413.8992997226,1958680.5363450404,5210192.058021879
1702730329,2023-12-16T12:38:49Z,ASL651,30025,53,148,1.0,54.753983,31.903488,3146442.2404638417,1958753.5745770256,5210147.7816797355
1702730332,2023-12-16T12:38:52Z,ASL651,30025,54,153,1.0,54.753433,31.903975,3146468.239300483,1958806.868557705,5210112.282616453
1702730335,2023-12-16T12:38:55Z,ASL651,30025,54,158,1.0,54.752609,31.904619,3146510.115540336,1958882.0116924234,5210059.097668873
1702730338,2023-12-16T12:38:58Z,ASL651,30000,54,162,1.0,54.751831,31.905024,3146544.3462100825,1958934.1843267516,5209988.464297134
1702730341,2023-12-16T12:39:01Z,ASL651,30000,54,167,1.0,54.751144,31.905266,3146589.3408746636,1958980.6379577667,5209944.120497305
1702730344,2023-12-16T12:39:04Z,ASL651,30000,54,172,1.0,54.75032,31.905428,3146647.6926078037,1959029.3115365705,5209890.932770561
1702730347,2023-12-16T12:39:07Z,ASL651,30000,54,176,1.0,54.749577,31.905462,3146704.1396320937,1959067.0451928335,5209842.972527208
1702730350,2023-12-16T12:39:10Z,ASL651,30000,54,182,1.0,54.748901,31.905428,3146757.716318084,1959097.809727172,5209799.336337735
1702730353,2023-12-16T12:39:13Z,ASL651,30000,54,187,1.0,54.748039,31.905296,3146829.064998797,1959132.1699646504,5209743.69269149
1702730356,2023-12-16T12:39:16Z,ASL651,30000,54,193,1.0,54.747345,31.905024,3146892.174534299,1959150.7307089455,5209698.8928916715
1702730359,2023-12-16T12:39:19Z,ASL651,30000,54,198,1.0,54.746521,31.904539,3146972.6465485613,1959163.8666130377,5209645.700208241
1702730362,2023-12-16T12:39:22Z,ASL651,30000,54,201,1.0,54.74588,31.904135,3147036.1600024807,1959172.6168625439,5209604.320204994
1702730365,2023-12-16T12:39:25Z,ASL651,30000,54,206,1.0,54.745663,31.903963,3147058.866150179,1959173.6436823276,5209590.311538554
1702730368,2023-12-16T12:39:28Z,ASL651,30000,54,212,1.0,54.744499,31.9028,3147188.88263385,1959165.945183525,5209515.167004499
1702730371,2023-12-16T12:39:31Z,ASL651,29975,54,217,1.0,54.743896,31.90205,3147249.029528564,1959146.2255653555,5209455.823691983
1702730374,2023-12-16T12:39:34Z,ASL651,30000,54,222,1.0,54.74329,31.901134,3147339.587141213,1959132.782803279,5209437.115127002
1702730378,2023-12-16T12:39:38Z,ASL651,29975,54,227,1.0,54.742779,31.900135,3147401.1140852477,1959094.9413532242,5209383.710542275
1702730380,2023-12-16T12:39:40Z,ASL651,29975,54,231,1.0,54.742355,31.899288,3147462.9493935998,1959068.8752908818,5209356.336725585
1702730383,2023-12-16T12:39:43Z,ASL651,29975,54,236,1.0,54.74194,31.898138,3147534.446689807,1959025.728170086,5209329.543681255
1702730387,2023-12-16T12:39:47Z,ASL651,29975,54,241,1.0,54.741531,31.896866,3147609.649401762,1958975.5871243854,5209303.137739446
1702730389,2023-12-16T12:39:49Z,ASL651,29975,54,246,1.0,54.741241,31.895723,3147671.214038293,1958926.788335981,5209284.4145395495
1702730392,2023-12-16T12:39:52Z,ASL651,29975,54,249,1.0,54.741028,31.894684,3147723.2519422853,1958879.9859786802,5209270.6625872245
1702730396,2023-12-16T12:39:56Z,ASL651,29975,54,256,1.0,54.740753,31.89323,3147794.2844394147,1958813.3741050968,5209252.907612965
1702730399,2023-12-16T12:39:59Z,ASL651,29975,54,260,1.0,54.740635,31.891895,3147849.073769533,1958745.7228049375,5209245.289078208
1702730402,2023-12-16T12:40:02Z,ASL651,29975,54,264,1.0,54.740589,31.890564,3147898.142055106,1958674.8160317824,5209242.319134959
1702730405,2023-12-16T12:40:05Z,ASL651,29975,54,270,1.0,54.740589,31.889315,3147940.8387774765,1958606.19402372,5209242.319134959
1702730408,2023-12-16T12:40:08Z,ASL651,29975,54,273,1.0,54.740662,31.88798,3147980.8131829365,1958529.3242781833,5209247.032304208
1702730411,2023-12-16T12:40:11Z,ASL651,29975,54,279,1.0,54.740753,31.886848,3148012.451086167,1958462.7388666107,5209252.907612965
1702730414,2023-12-16T12:40:14Z,ASL651,29975,54,284,1.0,54.740982,31.885393,3148044.4267143533,1958371.749041266,5209267.692672597
1702730417,2023-12-16T12:40:17Z,ASL651,29975,54,289,1.0,54.741196,31.884239,3148067.275126781,1958298.0206033345,5209281.509203494
1702730420,2023-12-16T12:40:20Z,ASL651,29975,54,293,1.0,54.741531,31.883051,3148081.900679352,1958216.5872475628,5209303.137739446
1702730423,2023-12-16T12:40:23Z,ASL651,29975,54,297,1.0,54.741852,31.88192,3148095.661744374,1958138.961200256,5209323.862229584
1702730426,2023-12-16T12:40:26Z,ASL651,29975,54,303,1.0,54.742218,31.880993,3148098.959516699,1958070.3735034084,5209347.491823028
1702730429,2023-12-16T12:40:29Z,ASL651,29975,54,308,1.0,54.742767,31.87974,3148099.2045217,1957975.0474690576,5209382.935815529
1702730432,2023-12-16T12:40:32Z,ASL651,29975,54,312,1.0,54.74329,31.878828,3148089.8104052367,1957899.7123231445,5209416.700778022
1702730435,2023-12-16T12:40:35Z,ASL651,29975,53,318,1.0,54.743866,31.877962,3148074.732253634,1957824.3489880657,5209453.886927744
1702730438,2023-12-16T12:40:38Z,ASL651,29975,54,323,1.0,54.744553,31.877073,3148051.829539228,1957742.3690573089,5209498.238471499
1702730441,2023-12-16T12:40:41Z,ASL651,29975,54,329,1.0,54.745056,31.876509,3148032.090323964,1957687.1209653786,5209530.710816423
1702730444,2023-12-16T12:40:44Z,ASL651,29975,54,332,1.0,54.745743,31.875862,3148000.9154887428,1957618.438773315,5209575.0610657595
1702730447,2023-12-16T12:40:47Z,ASL651,29975,54,338,1.0,54.746521,31.875378,3147957.112243323,1957554.32398366,5209625.285045506
1702730450,2023-12-16T12:40:50Z,ASL651,29975,54,341,1.0,54.747246,31.874916,3147916.666568346,1957493.974571461,5209672.086734652
1702730453,2023-12-16T12:40:53Z,ASL651,29975,54,348,1.0,54.747993,31.874666,3147867.270574845,1957444.2120133243,5209720.307742458
1702730456,2023-12-16T12:40:56Z,ASL651,29975,54,353,1.0,54.748672,31.874489,3147820.6539116325,1957401.7397991456,5209764.138387275
1702730459,2023-12-16T12:40:59Z,ASL651,29975,54,356,1.0,54.749451,31.874407,3147763.034969413,1957359.6638324324,5209814.423308855
1702730462,2023-12-16T12:41:02Z,ASL651,29975,54,1,1.0,54.750229,31.874489,3147699.890366026,1957326.6456942828,5209864.642720794
1702730465,2023-12-16T12:41:05Z,ASL651,29975,54,6,1.0,54.750599,31.8745,3147670.8164200834,1957309.404690031,5209888.525652393
1702730468,2023-12-16T12:41:08Z,ASL651,29975,54,12,1.0,54.751762,31.874916,3147566.3993819687,1957276.1651503588,5209963.59410422
1702730471,2023-12-16T12:41:11Z,ASL651,29975,54,17,1.0,54.752289,31.875135,3147518.0420811786,1957262.7775007873,5209997.609799864
1702730474,2023-12-16T12:41:14Z,ASL651,29975,54,22,1.0,54.753204,31.87575,3147426.0621862574,1957252.4283110995,5210056.668264733
1702730477,2023-12-16T12:41:17Z,ASL651,29975,54,27,1.0,54.753765,31.876249,3147365.5025089486,1957252.780048691,5210092.877225302
1702730480,2023-12-16T12:41:20Z,ASL651,29975,54,32,1.0,54.754532,31.876993,3147280.59513768,1957256.6520306573,5210142.381361365
1702730483,2023-12-16T12:41:23Z,ASL651,29975,54,36,1.0,54.755127,31.87772,3147209.609460115,1957267.8849003434,5210180.783537144
1702730486,2023-12-16T12:41:26Z,ASL651,29975,54,41,1.0,54.755672,31.878578,3147138.0267813774,1957288.7235890543,5210215.958147402
1702730489,2023-12-16T12:41:29Z,ASL651,29975,54,43,1.0,54.756226,31.879498,3147063.627805458,1957312.5316784582,5210251.713140716
1702730492,2023-12-16T12:41:32Z,ASL651,29975,54,51,1.0,54.756699,31.880493,3146992.9490884454,1957344.3647398439,5210282.2400337765
1702730496,2023-12-16T12:41:36Z,ASL651,30000,54,55,1.0,54.757141,31.881598,3146933.166343644,1957391.3523899547,5210331.18373817
1702730498,2023-12-16T12:41:38Z,ASL651,30000,54,60,1.0,54.757488,31.882658,3146870.0388368685,1957432.8305041236,5210353.5783507945
1702730502,2023-12-16T12:41:42Z,ASL651,30000,54,64,1.0,54.757862,31.883905,3146798.427822035,1957483.274614056,5210377.715270197
1702730505,2023-12-16T12:41:45Z,ASL651,30000,54,70,1.0,54.758102,31.885151,3146737.2433680384,1957540.1270121934,5210393.204085756
1702730508,2023-12-16T12:41:48Z,ASL651,30000,54,75,1.0,54.758327,31.886402,3146677.0504496857,1957597.9760145114,5210407.7247675
1702730511,2023-12-16T12:41:51Z,ASL651,30000,54,79,1.0,54.758469,31.887737,3146620.423827726,1957664.4415173908,5210416.888889825
1702730514,2023-12-16T12:41:54Z,ASL651,30000,54,84,1.0,54.75856,31.889029,3146569.2205455806,1957731.0049860307,5210422.761655653
1702730517,2023-12-16T12:41:57Z,ASL651,30000,52,92,1.0,54.75856,31.890402,3146522.305808471,1957806.406828361,5210422.761655653
1702730520,2023-12-16T12:42:00Z,ASL651,30000,54,94,1.0,54.758469,31.891775,3146482.4468804905,1957886.1991199434,5210416.888889825
1702730523,2023-12-16T12:42:03Z,ASL651,30000,54,99,1.0,54.758377,31.893068,3146445.3973153494,1957961.645616659,5210410.951574777
1702730526,2023-12-16T12:42:06Z,ASL651,30000,54,103,1.0,54.758232,31.894142,3146419.9404255645,1958027.6228845452,5210401.593822764
1702730529,2023-12-16T12:42:09Z,ASL651,30000,54,108,1.0,54.757954,31.895475,3146395.9452426797,1958114.2419037125,5210383.652660276
1702730532,2023-12-16T12:42:12Z,ASL651,30000,54,115,1.0,54.757629,31.896723,3146378.4976106985,1958198.4615463477,5210362.678124497
1702730535,2023-12-16T12:42:15Z,ASL651,30000,54,119,1.0,54.757278,31.897995,3146362.243711087,1958285.2541736634,5210340.02543798
1702730538,2023-12-16T12:42:18Z,ASL651,30000,54,123,1.0,54.756912,31.898966,3146357.438767049,1958356.2418172213,5210316.404480154
1702730541,2023-12-16T12:42:21Z,ASL651,30000,54,129,1.0,54.756363,31.900097,3146361.3543579765,1958444.8492859914,5210280.972645669
1702730544,2023-12-16T12:42:24Z,ASL651,30000,54,134,1.0,54.755859,31.901066,3146367.315434035,1958522.3891941202,5210248.444639705
1702730547,2023-12-16T12:42:27Z,ASL651,30000,54,138,1.0,54.75531,31.901873,3146382.3018476944,1958593.205728033,5210213.011889768
1702730550,2023-12-16T12:42:30Z,ASL651,30000,54,143,1.0,54.754715,31.902681,3146400.8194085727,1958666.2982963163,5210174.6097365925
1702730553,2023-12-16T12:42:33Z,ASL651,30000,53,148,1.0,54.754074,31.903408,3146425.671228373,1958737.1639332897,5210133.23805016
1702730556,2023-12-16T12:42:36Z,ASL651,30000,54,153,1.0,54.753387,31.903975,3146459.5582556305,1958801.464247542,5210088.896690399
1702730559,2023-12-16T12:42:39Z,ASL651,30000,54,158,1.0,54.752747,31.904539,3146489.9020537627,1958863.3315664262,5210047.5882010255
1702730562,2023-12-16T12:42:42Z,ASL651,30000,54,162,1.0,54.752136,31.904879,3146525.6543787713,1958911.4980564832,5210008.150897395
1702730565,2023-12-16T12:42:45Z,ASL651,30000,54,166,1.0,54.751282,31.905186,3146581.375901816,1958969.5828424287,5209953.028045465
1702730569,2023-12-16T12:42:49Z,ASL651,30000,54,172,1.0,54.750412,31.905462,3146639.3967109374,1959026.7377099504,5209896.87125939
1702730571,2023-12-16T12:42:51Z,ASL651,30000,54,176,1.0,54.74968,31.905508,3146694.5805792296,1959064.599483775,5209849.621173025
1702730575,2023-12-16T12:42:55Z,ASL651,30000,54,181,1.0,54.748856,31.905428,3146761.2054101625,1959099.9819543548,5209796.431536122
1702730578,2023-12-16T12:42:58Z,ASL651,30000,54,187,1.0,54.748226,31.905296,3146814.565997239,1959123.1432714944,5209755.763976861
1702730581,2023-12-16T12:43:01Z,ASL651,30000,54,191,1.0,54.747482,31.905106,3146878.748463723,1959148.621400399,5209707.736716602
1702730584,2023-12-16T12:43:04Z,ASL651,30000,54,197,1.0,54.746841,31.904781,3146939.5607920624,1959161.7122094757,5209666.357688715
1702730587,2023-12-16T12:43:07Z,ASL651,30000,54,201,1.0,54.746063,31.904297,3147016.431926641,1959172.681767044,5209616.133907221
1702730590,2023-12-16T12:43:10Z,ASL651,30000,54,206,1.0,54.745239,31.90357,3147105.1785862036,1959172.5227706563,5209562.9395511765
1702730593,2023-12-16T12:43:13Z,ASL651,30000,54,210,1.0,54.744598,31.902924,3147176.966787427,1959167.9780454813,5209521.558246793
1702730596,2023-12-16T12:43:16Z,ASL651,30000,54,216,1.0,54.744003,31.902115,3147250.7619357235,1959152.2579719308,5209483.146001391
1702730599,2023-12-16T12:43:19Z,ASL651,30000,53,220,1.0,54.743431,31.9013,3147322.9788126103,1959135.0963591358,5209446.218070637
1702730602,2023-12-16T12:43:22Z,ASL651,30000,54,225,1.0,54.742825,31.900301,3147404.123178199,1959109.4661960378,5209407.094557887
1702730605,2023-12-16T12:43:25Z,ASL651,30000,54,231,1.0,54.742355,31.899208,3147477.93668286,1959072.1065128306,5209376.750839064
1702730608,2023-12-16T12:43:28Z,ASL651,30000,54,236,1.0,54.741989,31.898319,3147536.710983195,1959040.9325272294,5209353.121232822
1702730611,2023-12-16T12:43:31Z,ASL651,30000,54,240,1.0,54.741623,31.897268,3147601.0239010216,1959000.857484157,5209329.491414488
1702730614,2023-12-16T12:43:34Z,ASL651,30000,54,244,1.0,54.741287,31.895973,3147671.352607165,1958945.928354096,5209307.798279787
1702730617,2023-12-16T12:43:37Z,ASL651,30000,54,249,1.0,54.740982,31.894604,3147741.80667773,1958885.435709027,5209288.106440247
1702730620,2023-12-16T12:43:40Z,ASL651,30000,54,256,1.0,54.740822,31.893394,3147795.580711814,1958826.6798361288,5209277.776236016
1702730624,2023-12-16T12:43:44Z,ASL651,30000,54,260,1.0,54.740662,31.892099,3147852.2595305103,1958763.2526194947,5209267.4459912535
1702730627,2023-12-16T12:43:47Z,ASL651,30000,54,264,1.0,54.74057,31.890644,3147909.134072122,1958687.7524243721,5209261.506082163
1702730630,2023-12-16T12:43:50Z,ASL651,30000,54,270,1.0,54.74057,31.889271,3147956.0699288445,1958612.3173487086,5209261.506082163
1702730633,2023-12-16T12:43:53Z,ASL651,30000,54,275,1.0,54.740635,31.887983,3147995.058193227,1958538.4155002562,5209265.702758453
1702730636,2023-12-16T12:43:56Z,ASL651,30000,54,279,1.0,54.740799,31.886686,3148026.675571412,1958459.2424908269,5209276.291265826
1702730639,2023-12-16T12:43:59Z,ASL651,30000,54,286,1.0,54.740963,31.885405,3148057.74406918,1958380.9481409905,5209286.879730614
1702730642,2023-12-16T12:44:02Z,ASL651,30000,54,289,1.0,54.741241,31.884155,3148078.910843978,1958298.8574800142,5209304.828372437
1702730645,2023-12-16T12:44:05Z,ASL651,30025,54,296,1.0,54.74157,31.882906,3148108.3406967856,1958221.9842209918,5209346.483508371
1702730648,2023-12-16T12:44:08Z,ASL651,30025,54,300,1.0,54.741898,31.88184,3148119.3373350105,1958147.5913660068,5209367.660077593
1702730651,2023-12-16T12:44:11Z,ASL651,30000,53,305,1.0,54.742313,31.880743,3148112.390368109,1958059.6770396505,5209374.039255678
1702730654,2023-12-16T12:44:14Z,ASL651,30000,54,308,1.0,54.742813,31.87974,3148107.891552545,1957980.450408586,5209406.319828992
1702730657,2023-12-16T12:44:17Z,ASL651,30025,54,314,1.0,54.743362,31.878769,3148110.7514472567,1957908.2405849136,5209462.177809692
1702730660,2023-12-16T12:44:20Z,ASL651,30025,53,319,1.0,54.743958,31.8778,3148097.6414935915,1957826.252806265,5209500.655368014
1702730663,2023-12-16T12:44:23Z,ASL651,30025,54,323,1.0,54.744595,31.876997,3148075.6774681406,1957751.4091217746,5209541.779250676
1702730667,2023-12-16T12:44:27Z,ASL651,30025,54,329,1.0,54.745285,31.876347,3148044.373366398,1957682.4163937815,5209586.324018792
1702730669,2023-12-16T12:44:29Z,ASL651,30025,54,333,1.0,54.745945,31.87575,3148013.583536425,1957617.783228604,5209628.931352477
1702730673,2023-12-16T12:44:33Z,ASL651,30025,54,338,1.0,54.746643,31.87525,3147976.5309583256,1957556.6473620522,5209673.9910852555
1702730675,2023-12-16T12:44:35Z,ASL651,30025,54,343,1.0,54.747341,31.874916,3147933.8057201994,1957504.6323461218,5209719.050046607
1702730678,2023-12-16T12:44:38Z,ASL651,30000,54,348,1.0,54.748085,31.874666,3147872.388487053,1957447.3944942767,5209746.662103721
1702730682,2023-12-16T12:44:42Z,ASL651,30000,54,354,1.0,54.748829,31.8745,3147820.354285359,1957402.3915006386,5209794.688653615
1702730685,2023-12-16T12:44:45Z,ASL651,30025,54,357,1.0,54.749725,31.874407,3147766.288983784,1957361.687261898,5209872.941885551
1702730688,2023-12-16T12:44:48Z,ASL651,30025,54,4,1.0,54.750458,31.874489,3147706.6340480424,1957330.8391018372,5209920.256652994
1702730691,2023-12-16T12:44:51Z,ASL651,30025,54,6,1.0,54.751205,31.874666,3147642.647461811,1957304.5342014285,5209968.474237826
1702730694,2023-12-16T12:44:54Z,ASL651,30025,54,12,1.0,54.751904,31.875,3147577.0203309115,1957289.1686343502,5210013.5927037075
1702730697,2023-12-16T12:44:57Z,ASL651,30025,54,19,1.0,54.752747,31.875378,3147498.72062075,1957269.2735617987,5210068.00493165
1702730700,2023-12-16T12:45:00Z,ASL651,30025,54,23,1.0,54.753433,31.875942,3147426.244467486,1957267.1674742873,5210112.282616453
1702730703,2023-12-16T12:45:03Z,ASL651,30025,54,27,1.0,54.754044,31.876497,3147359.8930327133,1957268.1831719126,5210151.718819063
1702730706,2023-12-16T12:45:06Z,ASL651,30025,54,32,1.0,54.754715,31.877153,3147285.4373594127,1957271.8513056603,5210195.026962767
1702730709,2023-12-16T12:45:09Z,ASL651,30000,54,38,1.0,54.755348,31.877996,3147195.2901384686,1957280.0036088002,5210215.464445211
1702730713,2023-12-16T12:45:13Z,ASL651,30000,54,42,1.0,54.755905,31.878931,3147120.1459228774,1957304.4922521112,5210251.413482326
1702730715,2023-12-16T12:45:15Z,ASL651,30000,54,45,1.0,54.756363,31.87982,3147054.251749585,1957331.228085081,5210280.972645669
1702730719,2023-12-16T12:45:19Z,ASL651,30000,54,52,1.0,54.756836,31.880827,3146983.1626809607,1957363.71975202,5210311.499555208
1702730721,2023-12-16T12:45:21Z,ASL651,30000,54,57,1.0,54.757256,31.88199,3146910.8546375935,1957407.3345112286,5210338.605604977
1702730725,2023-12-16T12:45:25Z,ASL651,30000,54,62,1.0,54.757629,31.883074,3146844.8903468954,1957448.8757377733,5210362.678124497
1702730728,2023-12-16T12:45:28Z,ASL651,30000,54,67,1.0,54.757954,31.884405,3146774.2097489405,1957506.2966551748,5210383.652660276
1702730731,2023-12-16T12:45:31Z,ASL651,30000,54,71,1.0,54.758194,31.885635,3146713.571528581,1957562.2696227606,5210399.141440867
1702730734,2023-12-16T12:45:34Z,ASL651,30000,54,76,1.0,54.758373,31.886902,3146656.399297248,1957623.2162691986,5210410.69343034
1702730737,2023-12-16T12:45:37Z,ASL651,30000,54,81,1.0,54.758514,31.888382,3146594.8953107116,1957697.6926253443,5210419.793006432
1702730740,2023-12-16T12:45:40Z,ASL651,30000,54,85,1.0,54.75856,31.889675,3146547.1472672517,1957766.4818850989,5210422.761655653
1702730743,2023-12-16T12:45:43Z,ASL651,30000,54,91,1.0,54.758514,31.890898,3146508.9249083744,1957835.8655357119,5210419.793006432
1702730746,2023-12-16T12:45:46Z,ASL651,30000,54,95,1.0,54.758469,31.89226,3146465.8735608933,1957912.8335418974,5210416.888889825
1702730749,2023-12-16T12:45:49Z,ASL651,30000,54,101,1.0,54.758327,31.89356,3146432.46187163,1957991.0772021608,5210407.7247675
1702730752,2023-12-16T12:45:52Z,ASL651,30000,53,105,1.0,54.758102,31.894764,3146408.7659316957,1958068.0543154206,5210393.204085756
1702730755,2023-12-16T12:45:55Z,ASL651,30000,54,111,1.0,54.757816,31.896141,3146383.8862866713,1958157.4756526442,5210374.746570133
1702730758,2023-12-16T12:45:58Z,ASL651,30000,54,115,1.0,54.757488,31.897223,3146372.343634906,1958232.7242883889,5210353.5783507945
1702730761,2023-12-16T12:46:01Z,ASL651,30000,53,121,1.0,54.757141,31.898319,3146361.79409221,1958309.6589971303,5210331.18373817
1702730765,2023-12-16T12:46:05Z,ASL651,30000,54,126,1.0,54.756638,31.899612,3146356.606572764,1958404.941927065,5210298.720892003
