Timestamp,UTC,Callsign,Altitude,Speed,Direction,anomaly,latitude,longitude
1702730857,2023-12-16T12:47:37Z,ASL651,30000,54,273,1.0,54.740616,31.888786
1702730860,2023-12-16T12:47:40Z,ASL651,30000,54,278,1.0,54.740707,31.887333
1702730862,2023-12-16T12:47:42Z,ASL651,30025,54,281,1.0,54.740891,31.88596
1702730866,2023-12-16T12:47:46Z,ASL651,30025,54,288,1.0,54.741104,31.884737
1702730869,2023-12-16T12:47:49Z,ASL651,30025,54,292,1.0,54.741383,31.883574
1702730872,2023-12-16T12:47:52Z,ASL651,30025,54,298,1.0,54.741802,31.882074
1702730875,2023-12-16T12:47:55Z,ASL651,30025,54,303,1.0,54.742264,31.880871
1702730878,2023-12-16T12:47:58Z,ASL651,30025,54,308,1.0,54.742733,31.879911
1702730882,2023-12-16T12:48:02Z,ASL651,30025,54,312,1.0,54.743198,31.878996
1702730885,2023-12-16T12:48:05Z,ASL651,30000,53,318,1.0,54.743755,31.87808
1702730888,2023-12-16T12:48:08Z,ASL651,30000,54,322,1.0,54.744415,31.877235
1702730890,2023-12-16T12:48:10Z,ASL651,30000,54,327,1.0,54.745056,31.876509
1702730894,2023-12-16T12:48:14Z,ASL651,30000,54,332,1.0,54.745697,31.875942
1702730897,2023-12-16T12:48:17Z,ASL651,30000,54,337,1.0,54.746456,31.875416
1702730900,2023-12-16T12:48:20Z,ASL651,30000,54,341,1.0,54.747108,31.875
1702730903,2023-12-16T12:48:23Z,ASL651,30000,53,344,1.0,54.740982,31.894522
1702732925,2023-12-16T13:22:05Z,ASL651,31000,528,196,0.0,51.858273,22.448492
1702733044,2023-12-16T13:24:04Z,ASL651,31000,526,195,0.0,51.578796,22.318323
1702733165,2023-12-16T13:26:05Z,ASL651,31000,528,197,0.0,51.293945,22.186668
1702733285,2023-12-16T13:28:05Z,ASL651,31000,532,195,0.0,51.020824,22.063236
1702733404,2023-12-16T13:30:04Z,ASL651,31025,532,195,0.0,50.732391,21.934498
1702733525,2023-12-16T13:32:05Z,ASL651,31000,529,195,0.0,50.453037,21.811384
1702733619,2023-12-16T13:33:39Z,ASL651,30975,530,195,0.0,50.163548,21.685724
1702733765,2023-12-16T13:36:05Z,ASL651,31025,532,194,0.0,49.880306,21.563519
1702733885,2023-12-16T13:38:05Z,ASL651,30975,532,195,0.0,49.59919,21.44495
1702734005,2023-12-16T13:40:05Z,ASL651,31025,536,194,0.0,49.31287,21.325453
1702734379,2023-12-16T13:46:19Z,ASL651,31025,532,194,0.0,48.172718,20.861408
1702734436,2023-12-16T13:47:16Z,ASL651,31000,532,194,0.0,47.990891,20.789566
1702734469,2023-12-16T13:47:49Z,ASL651,31000,532,194,0.0,47.90712,20.756538
1702734502,2023-12-16T13:48:22Z,ASL651,31000,533,194,0.0,47.82814,20.725567
1702734534,2023-12-16T13:48:54Z,ASL651,31000,534,194,0.0,47.750244,20.695084
1702734567,2023-12-16T13:49:27Z,ASL651,31000,533,194,0.0,47.671097,20.664185
1702734600,2023-12-16T13:50:00Z,ASL651,31000,532,194,0.0,47.592819,20.633732
1702734634,2023-12-16T13:50:34Z,ASL651,31000,533,194,0.0,47.51239,20.602592
1702734667,2023-12-16T13:51:07Z,ASL651,31000,532,194,0.0,47.433659,20.572182
1702734700,2023-12-16T13:51:40Z,ASL651,31000,533,194,0.0,47.354332,20.541616
1702734731,2023-12-16T13:52:11Z,ASL651,31000,532,194,0.0,47.282227,20.513947
1702734764,2023-12-16T13:52:44Z,ASL651,31000,533,194,0.0,47.203411,20.483656
1702734797,2023-12-16T13:53:17Z,ASL651,31025,532,194,0.0,47.124645,20.453514
1702734829,2023-12-16T13:53:49Z,ASL651,31000,532,194,0.0,47.04863,20.424751
1702734862,2023-12-16T13:54:22Z,ASL651,31000,532,194,0.0,46.969719,20.39485
1702734895,2023-12-16T13:54:55Z,ASL651,31000,532,194,0.0,46.89072,20.36492
1702734925,2023-12-16T13:55:25Z,ASL651,31000,531,194,0.0,46.819244,20.337971
1702734958,2023-12-16T13:55:58Z,ASL651,30600,528,194,0.0,46.741013,20.308428
1702734991,2023-12-16T13:56:31Z,ASL651,30075,528,194,0.0,46.662643,20.278887
